Splice_ID	dPSI	Uniprot
C1RL_7099901-7100026	0.207333333333333	Modifications
C2CD2_41899053-41899347	0.154166666666667	Modifications
C2_31927955-31928164	0.2255	Modifications
C2_31928732-31928917	0.228125	Modifications
CACNA1A_13230082-13230209	0.150333333333333	Modifications
CACNA1B_137956771-137956827	0.2055	Modifications
CACNA1G_50569706-50569803	0.245333333333333	Modifications
CALB2_71385577-71385648	0.219	Modifications
CALU_128748573-128748804	0.143	Modifications
CAMK2A_150250688-150250810	0.1892	Modifications
CAMK2B_44231006-44231054	0.1854	Modifications
CAMK2B_44234390-44234461	0.157125	Modifications
CAMK2D_113455726-113455821	0.0947894736842105	Modifications
CAMK2D_113500463-113500508	0.195	Modifications
CAMK2G_73828089-73828121	0.456194029850746	Modifications
CAMKK2_121274056-121274585	0.12	Modifications
CAMSAP1_135866456-135866536	0.185916666666667	Modifications
CAPZB_19342752-19342864	0.0211052631578947	Modifications
CARM1_10921375-10921443	0.229333333333333	Modifications
CARMIL1_25435483-25435604	0.1996	Modifications
CASC4_44402887-44403054	0.209897959183673	Modifications
CASP6_109696410-109696486	0.192457142857143	Modifications
CASP8AP2_89846562-89846644	0.18847619047619	Modifications
CASP8_201272898-201272942	0.325176470588235	Modifications
CASP8_201274889-201274953	0.18175	Modifications
CASP9_15506899-15507075	0.898857142857143	Modifications
CASS4_56451819-56453129	0.292833333333333	Modifications
CAST_96736172-96736240	0.296333333333333	Modifications
CBFA2T3_88880720-88880788	0.24025	Modifications
CCDC14_123955843-123956115	0.009	Modifications
CCDC14_123956046-123956115	0.2042	Modifications
CCDC186_114162637-114163329	0.2125	Modifications
CCDC9B_40338535-40338660	0.187666666666667	Modifications
CCM2_45038253-45038426	0.0171111111111111	Modifications
CCNH_87394405-87394484	0.0634285714285714	Modifications
CCZ1B_6812976-6813037	0.252666666666667	Modifications
CCZ1_5911861-5911922	0.396666666666667	Modifications
CD33_51225218-51225598	0.406	Modifications
CD38_15824881-15825016	0.205909090909091	Modifications
CD40_46126640-46126701	0.175	Modifications
CD44_35211246-35211449	0.571323529411765	Modifications
CD46_207767607-207767651	0.1204	Modifications
CD46_207767779-207767823	0.0128947368421053	Modifications
CD46_207770321-207770362	0.148333333333333	Modifications
CDAN1_42736302-42736780	0.314166666666667	Modifications
CDC25A_48180721-48180840	0.220642857142857	Modifications
CDC25B_3800743-3800865	0.135	Modifications
CDC25C_138325815-138325904	0.389133333333333	Modifications
CDH23_71731987-71732375	0.1756	Modifications
CDH3_68678762-68678906	0.198333333333333	Modifications
CDHR3_106001462-106001610	0.493117647058824	Modifications
CDK4_57751500-57751752	0.14975	Modifications
CDON_126018330-126018473	0.207	Modifications
CEACAM1_42518948-42519235	0.22775	Modifications
CENPP_92332170-92332351	0.1455	Modifications
CENPQ_49470159-49470278	0.14475	Modifications
CENPT_67832228-67832350	0.143333333333333	Modifications
CEP128_80497469-80497582	0.1925	Modifications
CEP131_81192736-81192843	0.19246511627907	Modifications
CEP135_55974746-55974969	0.19384	Modifications
CEP164_117382796-117382942	0.357111111111111	Modifications
CEP170_243185779-243186072	0.211071428571429	Modifications
CERT1_75399310-75399387	0.469693548387097	Modifications
CES2_66939217-66939358	0.064	Modifications
CGAS_73445528-73445747	0.260625	Modifications
CHADL_41239443-41239620	0.175571428571429	Modifications
CHAF1A_4408903-4409759	0.224	Modifications
CHD7_60794986-60795127	0.166666666666667	Modifications
CHEK2_28734403-28734727	0.174222222222222	Modifications
CHN1_174808905-174809042	0.1495	Modifications
CHN1_174846880-174846957	0.171666666666667	Modifications
CHN1_175004894-175005080	0.150285714285714	Modifications
CHORDC1_90215174-90215230	0.137666666666667	Modifications
CHRNA7_32111790-32111899	0.1864	Modifications
CHRNA7_32111800-32111899	0.18925	Modifications
CLASRP_45068420-45068480	0.186333333333333	Modifications
CLEC18B_74418059-74418298	0.3282	Modifications
CLK2_155268708-155268792	0.229351351351351	Modifications
CLK2_155268708-155268795	0.1851875	Modifications
CLK4_178617344-178617434	0.1236	Modifications
CLN3_28488591-28488662	0.224333333333333	Modifications
CLN3_28489290-28489386	0.163333333333333	Modifications
CLNS1A_77624963-77625070	0.287125	Modifications
CLSTN1_9737498-9737554	0.181333333333333	Modifications
CMYA5_79728915-79739403	0.157875	Modifications
CNKSR1_26184071-26184141	0.2366	Modifications
CNN2_1036067-1036246	0.242307692307692	Modifications
CNN2_1036130-1036246	0.157333333333333	Modifications
CNNM1_99388152-99388301	0.04375	Modifications
CNTNAP1_42688876-42689047	0.186333333333333	Modifications
CNTNAP5_124527285-124527456	0.213	Modifications
COBL_51190850-51191078	0.221	Modifications
COCH_30878811-30878944	0.256333333333333	Modifications
COL12A1_75175038-75175310	0.314611111111111	Modifications
COL6A3_237394587-237395204	0.643833333333333	Modifications
COPE_18906960-18907112	0.21175	Modifications
CPEB1_82627193-82627367	0.1696	Modifications
CPVL_29064061-29064234	0.1324	Modifications
CPVL_29066023-29066121	0.211	Modifications
CRBN_3175163-3175266	0.372639344262295	Modifications
CRBN_3175163-3175269	0.256527272727273	Modifications
CREB3L2_137928150-137928366	0.188166666666667	Modifications
CRTC2_153955065-153955166	0.115625	Modifications
CRTC3_90607378-90607478	0.152	Modifications
CRYL1_20439593-20439754	0.123	Modifications
CSGALNACT2_43154897-43155810	0.219	Modifications
CSMD1_2954224-2954268	0.299243243243243	Modifications
CSMD3_112975837-112976148	0.516953125	Modifications
CTDP1_79717810-79718016	0.223	Modifications
CTHRC1_103378027-103378243	0.122666666666667	Modifications
CTNND1_57791494-57791673	0.152	Modifications
CTNS_3647444-3647522	0.2186	Modifications
CTNS_3648847-3648931	0.193111111111111	Modifications
CUX2_111291418-111291552	0.2194	Modifications
CXADR_17561338-17561476	0.136333333333333	Modifications
DAB1_57069360-57069425	0.449	Modifications
DAB1_57071023-57071061	0.6294	Modifications
DAP3_155727608-155727738	0.467571428571429	Modifications
DAP3_155729042-155729122	0.213333333333333	Modifications
DAZAP1_1422348-1422396	0.1635	Modifications
DBF4_87904292-87904416	0.1745	Modifications
DBT_100215983-100216199	0.124333333333333	Modifications
DBT_100230733-100230914	0.1866	Modifications
DCAF13_103420264-103420463	0.1275	Modifications
DCBLD1_117543124-117543211	0.169739130434783	Modifications
DCBLD2_98881540-98881767	0.131333333333333	Modifications
DCTN1_74372928-74372948	0.491092307692308	Modifications
DCT_94462010-94462189	0.2114	Modifications
DCUN1D2_113483840-113484196	0.254666666666667	Modifications
DCXR_82037450-82037541	0.293142857142857	Modifications
DCXR_82037450-82037547	0.2429	Modifications
DDR1_30895404-30895514	0.206593220338983	Modifications
DECR1_90017124-90017326	0.0376666666666667	Modifications
DECR1_90017203-90017326	0.079	Modifications
DENND6A_57630421-57630523	0.178666666666667	Modifications
DEPDC1B_60599075-60599260	0.1669375	Modifications
DHRS4_23959902-23960003	0.153333333333333	Modifications
DIP2A_46498582-46498833	0.159888888888889	Modifications
DIP2B_50671186-50671398	0.150470588235294	Modifications
DIPK2B_45191751-45192015	0.194375	Modifications
DLG4_7191893-7192002	0.240821428571429	Modifications
DLST_74889878-74889952	0.34275	Modifications
DLST_74889897-74889952	0.262333333333333	Modifications
DMTN_22080805-22080870	0.192409090909091	Modifications
DNAI1_34490000-34490124	0.353	Modifications
DNAI1_34490012-34490124	0.242333333333333	Modifications
DNAJC19_180986943-180987022	0.176583333333333	Modifications
DNAJC19_180988023-180988096	0.2028	Modifications
DNAJC19_180988178-180988229	0.15725	Modifications
DNAL1_73661987-73662042	0.200176470588235	Modifications
DNM1L_32737865-32737942	0.2880375	Modifications
DNMT3B_32784758-32784859	0.27925	Modifications
DOCK7_62544947-62545039	0.283551724137931	Modifications
DOCK8_271627-271729	0.134	Modifications
DPEP2_67991838-67991979	0.23	Modifications
DSN1_36770873-36770977	0.161363636363636	Modifications
DSN1_36770873-36771024	0.165538461538462	Modifications
DSN1_36770873-36771193	0.182846153846154	Modifications
DSN1_36770873-36771473	0.1781	Modifications
DUOXA1_45121087-45121221	0.3634	Modifications
DUSP22_335114-335163	0.1285	Modifications
DYNC1I1_95813196-95813337	0.398111111111111	Modifications
DYNC1I1_95813247-95813337	0.175	Modifications
DZANK1_18452615-18452682	0.260875	Modifications
ECI2_4119186-4119275	0.192	Modifications
EDIL3_84229855-84229884	0.203548387096774	Modifications
EDNRA_147485612-147486101	0.163833333333333	Modifications
EED_86266083-86266216	0.2976	Modifications
EEF1D_143581286-143581706	0.3325	Modifications
EEF1D_143586219-143586290	0.2034	Modifications
EEF2K_22264818-22264880	0.177857142857143	Modifications
EFEMP1_55877746-55877865	0.198	Modifications
EFTUD2_44894245-44894525	0.1892	Modifications
EHBP1L1_65581539-65582016	0.310571428571429	Modifications
EHBP1L1_65581539-65583765	0.3202	Modifications
EHBP1_62858406-62858510	0.639435483870967	Modifications
EIF2D_206602951-206603204	0.16525	Modifications
EIF4ENIF1_31450289-31450360	0.350666666666667	Modifications
EIF4G1_184317321-184317497	0.143333333333333	Modifications
EIF5A2_170907642-170907799	0.149	Modifications
ELN_74042614-74042706	0.233	Modifications
ELN_74060140-74060184	0.115666666666667	Modifications
ELN_74065694-74065732	0.188875	Modifications
ELN_74066732-74066776	0.14275	Modifications
EMID1_29226490-29226551	0.182181818181818	Modifications
EML4_42261121-42261294	0.282104166666667	Modifications
EMP3_48327521-48327664	0.181833333333333	Modifications
ENKD1_67664996-67665168	0.192393939393939	Modifications
ENO3_4953051-4953109	0.184142857142857	Modifications
ENOSF1_691204-691276	0.2065	Modifications
EPB41L1_36173764-36173954	0.37735294117647	Modifications
EPB41L1_36209488-36209898	0.224333333333333	Modifications
EPB41L2_130869563-130870126	0.0683076923076923	Modifications
EPB41L2_130878104-130878250	0.521189189189189	Modifications
EPB41L3_5394677-5394793	0.213	Modifications
EPB41L3_5407701-5407736	0.514032258064516	Modifications
EPB41L4A_112205421-112205504	0.2036	Modifications
EPB41_28993330-28993542	0.17775	Modifications
EPB41_29060422-29060484	0.13	Modifications
EPB41_29097807-29097935	0.1986	Modifications
EPDR1_37948840-37949048	0.144166666666667	Modifications
EPHA5_65490377-65490712	0.207	Modifications
EPHB6_142865960-142866316	0.144666666666667	Modifications
EPS15L1_16361779-16361984	0.241928571428571	Modifications
EPS15L1_16377122-16377254	0.243453125	Modifications
EPS8L2_721903-721991	0.197	Modifications
ERAL1_28857939-28857985	0.148666666666667	Modifications
ERBB3_56093764-56093896	0.22425	Modifications
ERCC6_49524033-49524777	0.1512	Modifications
ERCC6_49530720-49530840	0.123	Modifications
ERG_38445404-38445621	0.255	Modifications
ERICH5_98089076-98090029	0.266666666666667	Modifications
ERMAP_42830768-42831115	0.177333333333333	Modifications
ERN1_64068190-64068291	0.162555555555556	Modifications
ETFDH_158682195-158682424	0.124666666666667	Modifications
ETHE1_43526515-43526659	0.205	Modifications
ETV4_43533187-43533348	0.157454545454545	Modifications
EXOSC9_121816369-121816447	0.134	Modifications
F8_154896077-154896232	0.2294	Modifications
F8_154999479-154999600	0.256666666666667	Modifications
FAIM_138621407-138621539	0.183	Modifications
FAM117A_49732551-49732720	0.148125	Modifications
FAM13A_88805011-88805052	0.0541551724137931	Modifications
FAM189B_155253859-155253978	0.2245	Modifications
FAM219B_74904982-74905039	0.120591836734694	Modifications
FAM219B_74904982-74905059	0.165155172413793	Modifications
FANCI_89306010-89306194	0.159833333333333	Modifications
FAT1_186597034-186597171	0.20675	Modifications
FBH1_5906037-5906632	0.1315	Modifications
FBP1_94639141-94639334	0.219	Modifications
FBRSL1_132570335-132570540	0.118666666666667	Modifications
FBXL4_98926477-98927060	0.160083333333333	Modifications
FBXO38_148427213-148427722	0.200625	Modifications
FBXO38_148427213-148427947	0.187333333333333	Modifications
FCAR_54888007-54888220	0.181	Modifications
FCAR_54888007-54888228	0.148	Modifications
FCGR1B_121088651-121088908	0.204125	Modifications
FCGR1B_121088654-121088908	0.218	Modifications
FCGR1B_121088683-121088908	0.149285714285714	Modifications
FCGR2A_161506334-161506707	0.15375	Modifications
FCGR2A_161506337-161506707	0.1655	Modifications
FCGRT_49514211-49514486	0.207333333333333	Modifications
FCMR_206913759-206914094	0.267142857142857	Modifications
FDPS_155319794-155319928	0.2215	Modifications
FDPS_155319857-155319928	0.212346153846154	Modifications
FGFR1_38429682-38429948	0.279467741935484	Modifications
FGFR2_121565438-121565704	0.162625	Modifications
FGFR4_177090390-177090653	0.283333333333333	Modifications
FHL3_37999257-37999432	0.22975	Modifications
FLAD1_154989560-154989707	0.176727272727273	Modifications
FLOT1_30741792-30741867	0.1455	Modifications
FLVCR1_212863725-212863869	0.237277777777778	Modifications
FMNL3_49646639-49646753	0.237622222222222	Modifications
FMO2_171185708-171185845	0.29625	Modifications
FMO5_147215754-147215942	0.186375	Modifications
FNBP1_129923844-129923996	0.06475	Modifications
FNDC3B_172251260-172251541	0.150666666666667	Modifications
FUT10_33388963-33389798	0.250547169811321	Modifications
GABBR1_29632301-29632385	0.190666666666667	Modifications
GAK_868539-868685	0.141333333333333	Modifications
GARNL3_127387193-127387331	0.165333333333333	Modifications
GATD1_770993-771104	7.14285714285695e-05	Modifications
GBA_155239886-155240077	0.339	Modifications
GCFC2_75702199-75702423	0.173166666666667	Modifications
GGA3_75243063-75243166	0.1255	Modifications
GGA3_75243063-75243258	0.167575757575758	Modifications
GGT1_24620913-24621070	0.136	Modifications
GGT5_24226076-24226266	0.16	Modifications
GGT5_24232051-24232208	0.137	Modifications
GGT5_24233874-24234004	0.11975	Modifications
GHR_42629038-42629103	0.4738	Modifications
GIPC1_14482689-14483006	0.078875	Modifications
GIT2_109947256-109947504	0.1557	Modifications
GLA_101400666-101400757	0.1868	Modifications
GLMP_156294759-156295016	0.248285714285714	Modifications
GLRA2_14574492-14574559	0.7122	Modifications
GLYCTK_52290304-52290719	0.434714285714286	Modifications
GLYR1_4831979-4832221	0.12025	Modifications
GMIP_19634507-19634703	0.197142857142857	Modifications
GNAS_58891582-58891865	0.122333333333333	Modifications
GNMT_42963072-42963214	0.279166666666667	Modifications
GNPDA2_44710953-44711137	0.143625	Modifications
GOLGA4_37361243-37361305	0.249645833333333	Modifications
GOLPH3L_150661814-150661928	0.124	Modifications
GON4L_155753204-155753414	0.126333333333333	Modifications
GPAT2_96023106-96024000	0.179166666666667	Modifications
GPAT2_96023309-96023440	0.262	Modifications
GPM6A_175812191-175812249	0.168315789473684	Modifications
GPR137B_236179879-236180028	0.246083333333333	Modifications
GPR137_64288065-64288214	0.147230769230769	Modifications
GPR89B_147968875-147968963	0.27	Modifications
GRIA4_105974310-105974557	0.386210526315789	Modifications
GRIK4_120861959-120862120	0.143	Modifications
GRIK4_120898532-120898639	0.155	Modifications
GRIN2C_74854694-74855107	0.249263157894737	Modifications
GRIN2D_48398367-48398857	0.226583333333333	Modifications
GRK4_3037374-3037511	0.312961538461538	Modifications
GRM7_7686357-7686448	0.671555555555556	Modifications
GSE1_85633914-85634132	0.23	Modifications
GSK3B_119843255-119843353	0.26	Modifications
GSTP1_67584134-67584169	0.153	Modifications
GSTP1_67584685-67584772	0.213333333333333	Modifications
GSTZ1_77327472-77327510	0.14825	Modifications
GTF2H1_18351881-18351969	0.314666666666667	Modifications
GXYLT2_72955098-72955349	0.19025	Modifications
HCN3_155283974-155284757	0.193	Modifications
HCN3_155284539-155284757	0.2148	Modifications
HEPH_66255035-66255141	0.241333333333333	Modifications
HEXA_72353068-72353178	0.2194	Modifications
HFE_26090841-26091104	0.227458333333333	Modifications
HFE_26090910-26091104	0.294428571428571	Modifications
HFE_26091314-26091589	0.248888888888889	Modifications
HFE_26092685-26092960	0.242714285714286	Modifications
HIBCH_190205100-190205232	0.20775	Modifications
HIF1A_61740505-61740627	0.28	Modifications
HIF3A_46329081-46329478	0.239	Modifications
HIF3A_46329207-46329478	0.189125	Modifications
HIVEP1_12129759-12129892	0.1726	Modifications
HLA-DMA_32950519-32950803	0.1605	Modifications
HMBOX1_28980071-28980156	0.132	Modifications
HMCN2_130375563-130375736	0.219166666666667	Modifications
HMGCL_23810736-23810799	0.0201666666666667	Modifications
HNRNPA2B1_26197831-26197866	0.0346666666666667	Modifications
HNRNPD_82371528-82371584	0.219529411764706	Modifications
HNRNPH1_179618145-179618323	0.316384615384615	Modifications
HNRNPK_83973902-83973973	0.158	Modifications
HP1BP3_20780345-20780540	0.0742	Modifications
HPCA_32888878-32889276	0.2192	Modifications
HPN_35059874-35059996	0.318	Modifications
HPS5_18291442-18292019	0.187	Modifications
HSD17B6_56781974-56782232	0.0663	Modifications
HSPH1_31143792-31143923	0.311777777777778	Modifications
HUWE1_53563746-53563821	0.372818181818182	Modifications
IDH2_90091553-90091644	0.00233333333333333	Modifications
IGSF9B_133936053-133936194	0.12625	Modifications
IKBKB_42306343-42306432	0.180333333333333	Modifications
IKBKB_42308901-42309025	0.191714285714286	Modifications
IKBKB_42329124-42329214	0.169666666666667	Modifications
IKZF1_50382540-50382707	0.177666666666667	Modifications
IL10RA_117989442-117989620	0.178666666666667	Modifications
IL17RB_53849655-53849795	0.163125	Modifications
IL17RB_53851999-53852126	0.1272	Modifications
IL17RC_9918335-9918409	0.221175	Modifications
IL18R1_102367825-102368068	0.371714285714286	Modifications
IL20RA_137016968-137017103	0.170333333333333	Modifications
ILF3_10678613-10678704	0.2174	Modifications
INIP_112689527-112689617	0.184090909090909	Modifications
INIP_112716461-112716541	0.192935483870968	Modifications
INPP5J_31124845-31124906	0.272333333333333	Modifications
INPP5J_31124845-31126010	0.135	Modifications
INSYN2A_127175212-127176400	0.253153846153846	Modifications
IQSEC2_53235783-53235832	0.572092592592592	Modifications
IQSEC3_125633-125912	0.145	Modifications
IRAK1BP1_78898064-78898298	0.27848	Modifications
IRAK1_154013043-154013433	0.3175	Modifications
IRF5_128947023-128947056	0.195	Modifications
ITCH_34393770-34393881	0.16675	Modifications
ITCH_34393791-34393881	0.113333333333333	Modifications
ITGA2B_44374659-44374760	0.260142857142857	Modifications
ITGA7_55688202-55688300	0.286	Modifications
ITGB1BP1_9414178-9414256	0.145428571428571	Modifications
ITGB3BP_63478764-63478833	0.243769230769231	Modifications
ITGB3BP_63490083-63490218	0.2354	Modifications
ITGB4_75755701-75755850	0.20025	Modifications
ITGB5_124817621-124817710	0.172142857142857	Modifications
ITPRID2_181896030-181896079	0.113	Modifications
ITPRID2_181920597-181920662	0.198	Modifications
IVD_40407636-40407812	0.132	Modifications
IVD_40415401-40415482	0.160666666666667	Modifications
KANSL2_48679036-48679150	0.1254	Modifications
KCNA2_110603889-110604945	0.281	Modifications
KCNAB2_6041831-6041872	0.386894736842105	Modifications
KCNC3_50322975-50324082	0.2586	Modifications
KCNC4_110222964-110223900	0.13775	Modifications
KCNIP2_101831072-101831167	0.11275	Modifications
KCNIP3_95310355-95310520	0.147923076923077	Modifications
KCNK2_215124633-215124750	0.190444444444444	Modifications
KCNQ5_73133421-73133641	0.1546	Modifications
KDM1B_18187792-18188002	0.178666666666667	Modifications
KIAA0556_27740041-27740920	0.151	Modifications
KIAA0753_6623509-6623571	0.273	Modifications
