SpliceID	dPSI	Uniprot
ADGRG3_57676200-57676338_57673320-57673468_57678169-57678282	0.392	Modifications
ADGRG5_57570418-57570535_57567855-57568124_57574814-57575092	0.37375	Modifications
ADSL_40354248-40354327_40349831-40350035_40358863-40358912	0.389666666666667	Modifications
AFAP1L1_149306306-149306404_149302417-149302526_149307401-149307613	0.3265	Modifications
AFAP1L2_114333221-114333295_114323170-114323261_114340602-114340731	0.2285	Modifications
AFG3L2_12367276-12367382_12366964-12367117_12370848-12370926	0.30625	Modifications
AGAP3_151139979-151140116_151134424-151134568_151141897-151142052	0.229333333333333	Modifications
AK2_33021367-33021461_33014364-33014594_33021592-33021690	0.25	Modifications
AK2_33021593-33021703_33014482-33014594_33036735-33036840	0.49625	Modifications
AKAP8_15373786-15374065_15372850-15373340_15379712-15379787	0.279	Modifications
AKNA_114367543-114367697_114362405-114362533_114368438-114368595	0.32475	Modifications
AKR1A1_45568485-45568684_45567981-45568177_45568926-45568999	0.261666666666667	Modifications
AKT2_40236238-40236385_40236031-40236104_40237968-40238091	0.2785	Modifications
AKT2_40265222-40265351_40256925-40257054_40285180-40285265	0.2305	Modifications
AL358113.1_69249375-69249485_69248011-69248224_69251034-69251364	0.279909090909091	Modifications
AL358113.1_69251035-69251364_69248011-69248224_69252814-69252900	0.3348125	Modifications
ALDOA_30068818-30068990_30067449-30067661_30069305-30069389	0.501333333333333	Modifications
AMBRA1_46508191-46508370_46494123-46494204_46541944-46542981	0.3524	Modifications
AMPD2_109620914-109621266_109619812-109620278_109625302-109625433	0.461984615384615	Modifications
AMPD2_109625303-109625433_109620653-109621266_109625661-109625792	0.289666666666667	Modifications
ANAPC16_72223888-72224056_72216011-72216138_72230365-72230440	0.43	Modifications
ANAPC1_111824966-111825036_111822421-111822600_111825776-111825855	0.5625	Modifications
ANGPT4_874284-874414_869899-873120_878160-878327	0.46	Modifications
ANK2_113348276-113348308_113345899-113346022_113350227-113350249	0.5	Modifications
ANK2_113353045-113359299_113350227-113350249_113360822-113360897	0.326733333333333	Modifications
ANK2_113373285-113373449_113373089-113373173_113381456-113381471	0.2355	Modifications
ANK3_60068637-60076448_60067934-60068009_60080536-60080618	0.606265625	Modifications
ANK3_60073872-60076454_60067934-60068009_60080536-60080618	0.549603448275862	Modifications
ANK3_60082150-60082176_60080536-60080618_60082614-60082686	0.414419354838709	Modifications
ANKRD17_73139531-73140283_73135116-73135265_73141740-73141792	0.321666666666667	Modifications
ANKRD26_27082803-27082833_27079088-27079161_27086538-27086609	0.314	Modifications
ANKS1B_98829174-98829251_98798933-98799005_98832028-98832136	0.309666666666667	Modifications
ANKS3_4726979-4727177_4726658-4726780_4729979-4730151	0.373931034482759	Modifications
ANKS6_98790104-98790606_98784831-98784876_98796132-98796555	0.358529411764706	Modifications
ANLN_36407718-36407956_36406401-36406566_36410513-36410666	0.5435	Modifications
ANLN_36407734-36407956_36406180-36406566_36410513-36410704	0.458	Modifications
ANLN_36411059-36411166_36410513-36410704_36415757-36415783	0.2165	Modifications
ANLN_36417080-36417190_36415757-36415884_36419243-36419479	0.338083333333333	Modifications
ANO5_22250951-22251011_22250740-22250846_22255370-22255522	0.246666666666667	Modifications
ANTKMT_722084-722134_721800-721941_722308-722590	0.316666666666667	Modifications
ANXA2_60382342-60382441_60364428-60364523_60386027-60386086	0.2405	Modifications
AOC3_42855444-42855573_42854275-42854733_42856274-42856301	0.403	Modifications
AP000295.1_33262793-33263637_33252661-33252830_33276595-33276753	0.5485	Modifications
AP000295.1_33276596-33276753_33268393-33268517_33279751-33279918	0.292333333333333	Modifications
AP001931.2_57814311-57814373_57810108-57810223_57815393-57815500	0.27	Modifications
AP003071.5_69085210-69085286_69083944-69084016_69085670-69085752	0.312166666666667	Modifications
APLF_68513080-68513227_68502730-68502903_68513547-68513680	0.36	Modifications
APOBEC3G_39078932-39079085_39077274-39077378_39080932-39081194	0.524333333333333	Modifications
ARFGAP2_47175015-47175098_47171663-47171800_47175181-47175313	0.3925	Modifications
ARHGAP17_24939364-24939597_24935469-24935639_24941986-24942143	0.3195	Modifications
ARHGAP19_97266079-97266125_97264825-97264906_97292571-97292635	0.448	Modifications
ARHGAP20_110690547-110690629_110630627-110630792_110712126-110712423	0.3025	Modifications
ARHGEF1_41897946-41898113_41896376-41896482_41898441-41898587	0.317947368421053	Modifications
ARHGEF33_38959841-38960648_38958033-38958198_38966005-38966145	0.3625	Modifications
ARHGEF40_21073932-21074991_21070290-21070399_21075331-21075499	0.645837837837838	Modifications
ARHGEF40_21073932-21075180_21070272-21070399_21075331-21075499	0.22625	Modifications
ARHGEF40_21087320-21087463_21085688-21085866_21087967-21088098	0.2325	Modifications
ARHGEF7_111209872-111210002_111153713-111153991_111217678-111217800	0.290285714285714	Modifications
ARID3B_74591151-74591434_74589819-74590003_74591559-74591814	0.36	Modifications
ARID4A_58366024-58366068_58365517-58365622_58366882-58367029	0.398666666666667	Modifications
ARID4B_235160511-235160647_235154880-235155112_235160892-235161067	0.268	Modifications
ARMC6_19042711-19042877_19033609-19034013_19051621-19052195	0.388	Modifications
ARMT1_151454548-151454653_151452465-151452586_151458327-151458572	0.4125	Modifications
ARPP19_52568848-52568900_52557099-52557222_52569115-52569167	0.24655	Modifications
ARPP19_52568848-52568902_52564189-52564246_52569115-52569154	0.24525	Modifications
ARPP21_35715439-35715476_35690864-35691005_35721604-35721834	0.578625	Modifications
ARRB2_4716147-4716191_4710642-4710744_4716411-4716515	0.286666666666667	Modifications
ARSA_50626834-50627052_50626590-50626760_50627165-50627406	0.2155	Modifications
ARSL_2958274-2958435_2955415-2955537_2960377-2960420	0.3625	Modifications
ARVCF_19979743-19980242_19978896-19979080_19981210-19981737	0.3835	Modifications
ASAP2_9391062-9391196_9388293-9388546_9393481-9393647	0.450909090909091	Modifications
ASGR1_7177210-7177326_7176980-7177076_7178493-7178588	0.36775	Modifications
ASIC3_151051172-151051319_151051038-151051095_151051809-151051901	0.423571428571429	Modifications
ASL_66081803-66081997_66075833-66076093_66082367-66082451	0.29075	Modifications
ASPDH_50512360-50512580_50511599-50511773_50514477-50514665	0.670428571428571	Modifications
ATF2_175117990-175118118_175114242-175114868_175118250-175118369	0.349666666666667	Modifications
ATF2_175118251-175118369_175097443-175097593_175130137-175130207	0.42875	Modifications
ATF2_175121444-175121540_175118250-175118369_175130137-175130205	0.286846153846154	Modifications
ATG13_46667773-46667887_46665382-46665519_46668498-46668576	0.282666666666667	Modifications
ATG16L1_233273721-233273777_233272965-233273052_233274675-233274778	0.437705882352941	Modifications
ATM_108248933-108249102_108246963-108247127_108250700-108251072	0.396333333333333	Modifications
ATP11C_139731651-139731755_139726348-139728962_139732434-139732525	0.408055555555556	Modifications
ATP8A1_42569161-42569205_42555967-42556040_42574618-42574707	0.432396825396825	Modifications
ATRNL1_115171037-115171292_115165557-115165645_115215696-115215880	0.2672	Modifications
ATXN2_111516154-111516363_111512472-111513539_111518248-111518427	0.323166666666667	Modifications
ATXN2_111516154-111516399_111512566-111513539_111518248-111518427	0.387	Modifications
AURKB_8207738-8207840_8207570-8207625_8210529-8210581	0.351	Modifications
AURKB_8207738-8207901_8207570-8207625_8210176-8210254	0.4408	Modifications
AXIN1_346148-347106_314542-314683_352368-352449	0.265894736842105	Modifications
B3GALNT2_235489168-235489268_235484321-235484515_235494680-235494828	0.462571428571429	Modifications
B4GALNT1_57631200-57631364_57630979-57631086_57631914-57632133	0.21525	Modifications
B4GALT6_31657976-31658089_31645354-31645479_31666255-31666372	0.3935	Modifications
BANP_87975048-87975203_87951431-87951515_87981035-87981127	0.30175	Modifications
BANP_87975048-87975207_87951434-87951515_87981035-87981127	0.297375	Modifications
BCAS1_53966906-53967073_53953431-53953695_53975388-53975430	0.26635	Modifications
BCAS1_53975389-53975430_53966905-53967073_53985286-53985499	0.298777777777778	Modifications
BCCIP_125830562-125830651_125827557-125827638_125831419-125831537	0.245	Modifications
BCHE_165829517-165831041_165786144-165786311_165837313-165837423	0.367730769230769	Modifications
BCL11A_60460682-60461744_60452499-60452666_60462281-60462424	0.217625	Modifications
BCL2L12_49667019-49667161_49666684-49666799_49673697-49673915	0.543125	Modifications
BCL2L12_49667022-49667161_49666684-49666799_49668850-49668937	0.497666666666667	Modifications
BCL2L12_49668851-49668937_49666684-49666799_49673697-49673916	0.402222222222222	Modifications
BCL2L12_49670216-49670488_49669023-49669115_49673697-49673859	0.445444444444444	Modifications
BCLAF1_136267029-136267175_136261264-136261477_136268161-136268273	0.276545454545455	Modifications
BCLAF3_19950753-19950868_19937417-19937532_19952987-19953051	0.30025	Modifications
BEGAIN_100540496-100540579_100537146-100539315_100543857-100543965	0.254	Modifications
BEGAIN_100567911-100567939_100546500-100546662_100587248-100587413	0.3455	Modifications
BIRC5_78216664-78216781_78214679-78214789_78223464-78225635	0.38175	Modifications
BIRC6_32464509-32464823_32463193-32463381_32465064-32465164	0.203	Modifications
BMP7_57173200-57173310_57168752-57171108_57183721-57183919	0.219	Modifications
BOK_241559455-241559703_241558744-241558993_241570124-241570288	0.2855	Modifications
BORCS8-MEF2B_19180686-19180761_19157215-19157283_19182293-19182347	0.367666666666667	Modifications
BPNT1_220079727-220079854_220073966-220074071_220089685-220089772	0.211	Modifications
BRAF_140734617-140734770_140719326-140726516_140739811-140739946	0.251461538461538	Modifications
BRAP_111681637-111681835_111679150-111679340_111685710-111685956	0.3138	Modifications
BRAP_111683146-111683307_111679150-111679340_111685710-111685956	0.2205	Modifications
BRD7_50321982-50322038_50320662-50320774_50325747-50325883	0.396666666666667	Modifications
BRD8_138164087-138164133_138163129-138163344_138164319-138164413	0.340833333333333	Modifications
BRPF3_36211258-36211560_36210200-36210528_36217916-36218010	0.254285714285714	Modifications
BRSK1_55304050-55304110_55303666-55303826_55304550-55304920	0.2655	Modifications
BSN_49660486-49662562_49651542-49658196_49663786-49663886	0.3265	Modifications
BSN_49662876-49663666_49660485-49662562_49663786-49663886	0.276833333333333	Modifications
BTAF1_91942422-91942568_91935651-91935780_91951402-91951566	0.22725	Modifications
BTBD7_93295970-93296157_93263784-93263993_93332819-93333036	0.282	Modifications
BTN3A2_26372897-26373097_26370321-26370603_26373275-26373296	0.291162162162162	Modifications
BYSL_41930132-41930270_41927373-41927536_41930634-41930768	0.3515	Modifications
C11orf58_16748097-16748157_16744600-16744684_16752784-16752894	0.346666666666667	Modifications
C11orf74_36633284-36633438_36610080-36610239_36648015-36648155	0.380145454545455	Modifications
C19orf54_40742515-40742770_40742072-40742189_40743914-40743975	0.3802	Modifications
C19orf57_13889188-13890462_13885960-13886055_13892785-13892890	0.2685	Modifications
C1RL_7099901-7100026_7099685-7099760_7101897-7102087	0.228333333333333	Modifications
C2CD2_41899053-41899347_41885111-41889344_41901621-41901652	0.27725	Modifications
C2CD2_41899053-41899362_41885111-41889344_41901621-41901749	0.2085	Modifications
C2_31927955-31928164_31927524-31927798_31933609-31933783	0.312333333333333	Modifications
C2_31928732-31928917_31927702-31927798_31933609-31933783	0.357	Modifications
CAAP1_26887313-26887513_26884809-26884885_26892412-26892604	0.293	Modifications
CACNA1B_137956771-137956827_137955697-137955813_137957597-137957687	0.347	Modifications
CACNA1G_50569706-50569803_50569164-50569298_50571877-50572037	0.295333333333333	Modifications
CALU_128748573-128748804_128739291-128739432_128758870-128759037	0.2655	Modifications
CAMK2A_150250688-150250810_150250225-150250309_150251749-150251844	0.3105	Modifications
CAMK2B_44231006-44231054_44220615-44220901_44240706-44240749	0.269444444444444	Modifications
CAMK2D_113500463-113500508_113465528-113465604_113509637-113509672	0.2518	Modifications
CAMK2G_73819532-73819617_73817478-73817554_73821681-73821730	0.2256	Modifications
CAMK2G_73819532-73819645_73817478-73817554_73821681-73821730	0.2475	Modifications
CAMK2G_73825279-73825347_73824039-73824084_73828088-73828121	0.3914	Modifications
CAMK2G_73825321-73825347_73824039-73824084_73837467-73837511	0.4215	Modifications
CAMK2G_73828089-73828121_73825278-73825347_73837467-73837511	0.516054054054054	Modifications
CAMSAP1_135866456-135866536_135850321-135850461_135906999-135907228	0.33875	Modifications
CANX_179708239-179708380_179706257-179706331_179709872-179709949	0.2535	Modifications
CAPZB_19342752-19342864_19338822-19339617_19344357-19344434	0.236	Modifications
CARM1_10921375-10921443_10921049-10921127_10921614-10921900	0.330176470588235	Modifications
CARMIL1_25435483-25435604_25426500-25426560_25449897-25449995	0.2785	Modifications
CASC4_44402887-44403054_44380805-44380976_44413335-44415729	0.275806451612903	Modifications
CASP6_109696410-109696486_109694523-109694700_109697621-109697768	0.363666666666667	Modifications
CASP8AP2_89846562-89846644_89829899-89830106_89853165-89853234	0.35125	Modifications
CASP8_201272898-201272942_201272637-201272776_201276826-201276968	0.572789473684211	Modifications
CASP8_201274889-201274953_201272637-201272776_201284815-201285317	0.4087	Modifications
CASP9_15506899-15507075_15495272-15495452_15518109-15518395	0.7550625	Modifications
CASP9_15506899-15507133_15495272-15495452_15518109-15518395	0.878	Modifications
CASS4_56451819-56453129_56450598-56450679_56458339-56458780	0.364	Modifications
CAST_96729153-96729209_96727488-96727530_96729611-96729691	0.317	Modifications
CAST_96736172-96736240_96729611-96729725_96737848-96737947	0.3984	Modifications
CAST_96740745-96740783_96740037-96740118_96741265-96741317	0.441125	Modifications
CBFA2T3_88880720-88880788_88879269-88879460_88881290-88881489	0.42	Modifications
CC2D1B_52357001-52357126_52356383-52356442_52357525-52357698	0.264	Modifications
CCDC14_123955843-123956115_123948895-123949132_123956354-123956427	0.58	Modifications
CCDC14_123956046-123956115_123948895-123949132_123961143-123961225	0.46525	Modifications
CCDC88A_55308809-55309023_55301871-55302072_55312433-55312574	0.218	Modifications
CCDC88A_55309162-55309254_55303068-55303152_55315927-55315952	0.3862	Modifications
CCM2_45068443-45068579_45038252-45038426_45072725-45072783	0.607666666666667	Modifications
CCNH_87394405-87394484_87391493-87392904_87395043-87395104	0.5299375	Modifications
CCZ1B_6812976-6813037_6811951-6812063_6814763-6814845	0.36225	Modifications
CCZ1_5911861-5911922_5910034-5910116_5912842-5912954	0.566	Modifications
CD33_51225218-51225598_51225079-51225155_51225802-51226081	0.52275	Modifications
CD38_15824881-15825016_15816510-15816640_15834216-15834302	0.427888888888889	Modifications
CD38_15838092-15838165_15834216-15834302_15840025-15840118	0.3745	Modifications
CD3D_118340375-118340593_118339450-118339494_118342552-118342631	0.5835	Modifications
CD40_46123126-46123219_46122609-46122756_46128137-46128224	0.439857142857143	Modifications
CD40_46126640-46126701_46122609-46122756_46127978-46128224	0.493285714285714	Modifications
CD44_35211246-35211449_35189834-35189972_35214851-35214861	0.632755555555556	Modifications
CD46_207767779-207767823_207767012-207767195_207770320-207770362	0.410375	Modifications
CD46_207770321-207770362_207767012-207767195_207783291-207783330	0.239	Modifications
CDC25A_48180721-48180840_48177853-48177988_48182928-48183027	0.444909090909091	Modifications
CDC25C_138325815-138325904_138319218-138319374_138328483-138328529	0.512555555555556	Modifications
CDC27_47151806-47151936_47142228-47142436_47154671-47154786	0.452	Modifications
CDH10_24505112-24505248_24498397-24498519_24509565-24509819	0.326333333333333	Modifications
CDH23_71790288-71790413_71788939-71789042_71791131-71791335	0.278	Modifications
CDH3_68678762-68678906_68678500-68678656_68679798-68679812	0.2545	Modifications
CDHR3_106001462-106001610_105996249-105996354_106004497-106004687	0.6014	Modifications
CDKL3_134350249-134350427_134308573-134308727_134370997-134371041	0.492	Modifications
CDON_126018330-126018473_126017087-126017375_126019618-126019765	0.368333333333333	Modifications
CEACAM1_42518948-42519235_42512349-42512479_42521266-42521521	0.4045	Modifications
CENPN_81024715-81024778_81022596-81022698_81026525-81026638	0.606	Modifications
CENPQ_49470159-49470278_49463369-49463453_49470973-49471028	0.259333333333333	Modifications
CEP131_81192736-81192843_81192475-81192593_81193925-81194127	0.314529411764706	Modifications
CEP135_55974746-55974969_55971269-55971408_55980142-55980295	0.31325	Modifications
CEP164_117382796-117382942_117381700-117381868_117387202-117387412	0.4342	Modifications
CEP170_243185779-243186072_243172696-243172846_243186258-243186280	0.279	Modifications
CEP57L1_109145219-109145381_109140420-109140675_109146757-109146933	0.371263157894737	Modifications
CEP72_639089-639224_637516-637818_640407-640604	0.33	Modifications
CERT1_75399310-75399387_75389591-75389687_75400204-75400297	0.494092105263158	Modifications
CGAS_73445528-73445747_73440208-73440445_73451524-73452259	0.4558	Modifications
CHADL_41239443-41239620_41237175-41238885_41240873-41240931	0.357	Modifications
CHAF1A_4408903-4409759_4405911-4405962_4418019-4418076	0.3185	Modifications
CHD1L_147284351-147284499_147276103-147276257_147285323-147285487	0.3205	Modifications
CHN1_174846880-174846957_174824433-174824518_174877839-174878128	0.2295	Modifications
CHORDC1_90215174-90215230_90210535-90210594_90218134-90218184	0.226	Modifications
CHRNA7_32111800-32111899_32101302-32101347_32153906-32153986	0.401	Modifications
CHST6_75478533-75479844_75473360-75473467_75481816-75481891	0.527	Modifications
CIAPIN1_57431151-57431266_57430257-57430339_57432486-57432560	0.228	Modifications
CIR1_174350660-174350745_174348021-174349172_174351618-174351725	0.285	Modifications
CLASRP_45068420-45068480_45067336-45067594_45069065-45069124	0.451333333333333	Modifications
CLEC18B_74418059-74418298_74413578-74413676_74420500-74420592	0.527	Modifications
CLEC4E_8537115-8537266_8534580-8534809_8539216-8539255	0.2655	Modifications
CLEC5A_141935814-141935950_141931506-141931826_141945340-141945400	0.3605	Modifications
CLEC5A_141945341-141945400_141935813-141935950_141946806-141946936	0.436333333333333	Modifications
CLK1_200860125-200860215_200859679-200859746_200861237-200861466	0.36275	Modifications
CLK2_155268708-155268792_155268292-155268359_155269487-155269713	0.30555	Modifications
CLK2_155268708-155268795_155268292-155268359_155269487-155269713	0.303888888888889	Modifications
CLK4_178617344-178617434_178616881-178616948_178618555-178618778	0.308777777777778	Modifications
CLN3_28488591-28488662_28487455-28487541_28491481-28491560	0.770714285714286	Modifications
CLN3_28489290-28489386_28487455-28487541_28491481-28491560	0.309428571428571	Modifications
CLNS1A_77624963-77625070_77619605-77619695_77637589-77637751	0.500909090909091	Modifications
CLSPN_35746766-35746992_35745450-35745562_35747906-35748061	0.429	Modifications
CLSTN1_9737498-9737554_9735884-9736042_9741093-9741256	0.3504	Modifications
CLTA_36198979-36199096_36190855-36191273_36204067-36204179	0.253	Modifications
CNN2_1036067-1036246_1032558-1032696_1036415-1036562	0.409571428571429	Modifications
CNN2_1036130-1036246_1032558-1032696_1036415-1036472	0.301666666666667	Modifications
CNNM1_99388152-99388301_99387819-99388003_99390305-99390407	0.3275	Modifications
CNOT2_70329423-70329570_70310894-70311017_70335437-70335464	0.6675	Modifications
CNTN3_74364467-74364596_74361889-74362040_74365565-74365702	0.29825	Modifications
CNTN4_3038933-3039003_3037178-3037328_3040036-3040271	0.3	Modifications
COCH_30878811-30878944_30877335-30877728_30879422-30879485	0.3345	Modifications
COG3_45518762-45518850_45516142-45516263_45518959-45519094	0.318	Modifications
COIL_56949681-56949767_56949386-56949434_56949888-56950996	0.326333333333333	Modifications
COL12A1_75175038-75175310_75165506-75165779_75177662-75177935	0.439166666666667	Modifications
COL6A3_237394587-237395204_237387581-237388184_237396726-237396847	0.735625	Modifications
COPE_18906960-18907112_18905575-18905629_18910970-18911071	0.380666666666667	Modifications
CPVL_29066023-29066121_29030576-29030759_29071772-29071904	0.2454	Modifications
CRBN_3175163-3175266_3174058-3174261_3179620-3179710	0.389718309859155	Modifications
CRBN_3175163-3175269_3173886-3174261_3179620-3179674	0.298181818181818	Modifications
CREB3L2_137928150-137928366_137915836-137916012_138001603-138001827	0.286	Modifications
CREM_35179134-35179276_35126809-35127193_35188199-35188260	0.45125	Modifications
CRTC3_90607378-90607478_90604384-90604447_90617882-90617968	0.2555	Modifications
CRYZ_74724711-74724834_74723117-74723270_74732955-74733022	0.2965	Modifications
CSGALNACT2_43154897-43155810_43138444-43138567_43175950-43176032	0.350416666666667	Modifications
CSMD1_2954224-2954268_2951113-2951275_2955588-2955768	0.4541	Modifications
CSMD3_112975837-112976148_112954683-112954761_113019066-113019179	0.590467741935484	Modifications
CTNND1_57791385-57791673_57761796-57762046_57795576-57795729	0.626	Modifications
CTNS_3647444-3647522_3637106-3637316_3654997-3655101	0.3253125	Modifications
CTNS_3648847-3648931_3647443-3647522_3654997-3655101	0.439	Modifications
CTTN_70421470-70421580_70420399-70420510_70422939-70422995	0.272176470588235	Modifications
DAB1_57069360-57069425_57062883-57062943_57071521-57071641	0.453	Modifications
DAB1_57071023-57071061_57062883-57062943_57071521-57071641	0.583571428571429	Modifications
DAP3_155727608-155727738_155725926-155726019_155731355-155731411	0.549333333333333	Modifications
DAP3_155729042-155729122_155727500-155727738_155729207-155729261	0.462	Modifications
DARS1_135979274-135979366_135961395-135961498_135985402-135985563	0.287	Modifications
DAZAP1_1422348-1422396_1407568-1407802_1428841-1428903	0.441	Modifications
DBF4_87904292-87904416_87900763-87900878_87907187-87907219	0.325545454545455	Modifications
DBT_100215983-100216199_100214816-100214983_100218625-100218747	0.3795	Modifications
DBT_100230733-100230914_100218625-100218747_100235435-100235511	0.244	Modifications
DCBLD1_117543124-117543211_117540917-117541025_117544527-117544577	0.4506	Modifications
DCTN1_74372928-74372948_74371356-74371728_74377431-74377466	0.498025641025641	Modifications
DCT_94462010-94462189_94460090-94460226_94465632-94465799	0.323	Modifications
DCUN1D1_182965537-182965753_182963880-182964049_182980486-182980538	0.305666666666667	Modifications
DCXR_82037450-82037541_82036720-82037013_82037630-82037687	0.346181818181818	Modifications
DCXR_82037450-82037547_82036858-82037013_82037630-82037677	0.3014	Modifications
DDR1_30895404-30895514_30894505-30894671_30896620-30896865	0.256947368421053	Modifications
DECR1_90018816-90018966_90017123-90017326_90019085-90019172	0.3095	Modifications
DECR2_411361-411578_410971-411076_411889-411928	0.3185	Modifications
DENND2B_8714610-8714706_8712550-8712735_8717740-8717892	0.349	Modifications
DENND6A_57630421-57630523_57628810-57628885_57630714-57630824	0.270333333333333	Modifications
DHRS4L2_24001384-24001517_23990181-23990359_24004336-24004392	0.287	Modifications
DHRS4_23959902-23960003_23955034-23955212_23967210-23967266	0.285333333333333	Modifications
DIP2B_50671186-50671398_50660193-50660319_50674473-50674629	0.215	Modifications
DIPK2B_45191751-45192015_45162309-45164249_45200593-45200876	0.242	Modifications
DLD_107901738-107901817_107893199-107893278_107903477-107903547	0.43825	Modifications
DLG1_197069219-197069260_197066703-197066754_197075836-197075870	0.304333333333333	Modifications
DLG4_7191893-7192002_7191266-7191358_7192944-7193117	0.289358974358974	Modifications
DLST_74889878-74889952_74889274-74889349_74891055-74891193	0.607428571428571	Modifications
DLST_74889897-74889952_74889274-74889349_74891055-74891167	0.4048	Modifications
DMTN_22069016-22069060_22067526-22067682_22069418-22069456	0.255	Modifications
DMTN_22080805-22080870_22080617-22080625_22081112-22081193	0.278307692307692	Modifications
DNAJC19_180986943-180987022_180985409-180985996_180988022-180988096	0.2362	Modifications
DNAJC19_180988023-180988096_180985925-180985996_180989599-180989710	0.373538461538462	Modifications
DNAJC19_180988178-180988229_180987179-180988096_180989599-180989703	0.228	Modifications
DNAL1_73661987-73662042_73644874-73645042_73671541-73671597	0.287357142857143	Modifications
DNM1L_32737865-32737942_32737104-32737161_32738263-32738296	0.361789473684211	Modifications
