SpliceID	dPSI	Uniprot
CNN2:1036066-1036246	0.052	Modifications
CNN2:1036129-1036246	0.043	Modifications
CNNM1:99388151-99388301	0.295	Modifications
CNNM1:99388151-99388301	0.333	Modifications
CNOT2:70329422-70329570	-0.334	Modifications
CNTNAP3:39149805-39149977	0.12	Modifications
COBL:51025108-51025231	0.044	Modifications
COBL:51025108-51025372	0.014	Modifications
COBL:51184101-51184199	-0.02	Modifications
COBLL1:164722074-164722311	0.033	Modifications
COBLL1:164722424-164722522	-0.255	Modifications
COBLL1:164722424-164722522	-0.369	Modifications
COBLL1:164727968-164728197	-0.031	Modifications
COBLL1:164729913-164730115	-0.052	Modifications
COBLL1:164729913-164730115	-0.062	Modifications
COBLL1:164729913-164730115	-0.601	Modifications
COL9A3:62836186-62836333	0.268	Modifications
COLGALT2:183973615-183973750	0.073	Modifications
COPA:160299101-160299264	0.018	Modifications
COPE:18906959-18907112	-0.012	Modifications
COPE:18906959-18907112	-0.09	Modifications
COPS7A:6724613-6724818	-0.055	Modifications
COQ4:128325778-128325881	-0.139	Modifications
COQ4:128325778-128325881	0.153	Modifications
CPA6:67517922-67518047	0.041	Modifications
CPT2:53200718-53200799	0.06	Modifications
CRAT:129107813-129108077	-0.062	Modifications
CREB5:28507615-28507737	-0.103	Modifications
CREB5:28570364-28570537	-0.046	Modifications
CREBBP:3780731-3780878	-0.077	Modifications
CREBBP:3850296-3851009	0.032	Modifications
CREM:35179133-35179276	0.564	Modifications
CRIM1:36396613-36396787	0.025	Modifications
CRIM1:36464533-36464655	-0.018	Modifications
CRTC2:153951259-153951666	-0.022	Modifications
CRTC2:153951259-153951666	-0.07	Modifications
CRTC2:153951259-153951666	-0.305	Modifications
CRTC2:153952017-153952262	0.013	Modifications
CRTC2:153953265-153953369	0.121	Modifications
CRYL1:20439592-20439754	-0.078	Modifications
CSDE1:114737470-114737563	0.018	Modifications
CSF1:109923165-109923711	0.011	Modifications
CSGALNACT2:43163865-43164044	0.051	Modifications
CTDP1:79717809-79718016	0.667	Modifications
CTDP1:79728906-79729069	0.017	Modifications
CTDP1:79728906-79729069	0.395	Modifications
CTDP1:79736354-79736521	-0.351	Modifications
CTH:70429793-70429851	-0.079	Modifications
CTH:70429793-70429851	-0.138	Modifications
CTNND1:57791391-57791673	-0.034	Modifications
CTNND1:57791493-57791673	-0.034	Modifications
CTSB:11847678-11847815	0.072	Modifications
CTSB:11847678-11847822	0.066	Modifications
CTSO:155943155-155943250	-0.08	Modifications
CTSO:155943155-155943259	-0.078	Modifications
CTSO:155943155-155943264	-0.045	Modifications
CTTN:70421469-70421580	0.132	Modifications
CYFIP1:22916476-22916630	-0.039	Modifications
DBT:100215982-100216199	0.015	Modifications
DCTN1:74372927-74372948	0.01	Modifications
DDR1:30895403-30895514	0.105	Modifications
DECR2:411360-411578	-0.022	Modifications
DEK:18237380-18237516	0.038	Modifications
DENND2B:8726072-8726209	0.014	Modifications
DENND2B:8729949-8731209	0.018	Modifications
DENND2B:8729949-8731209	0.141	Modifications
DENND2B:8731122-8731209	0.164	Modifications
DENND5B:31495809-31495919	-0.117	Modifications
DENND6A:57630420-57630523	0.018	Modifications
DEPDC1:68482045-68482897	0.105	Modifications
DHX38:72097676-72097781	-0.094	Modifications
DIP2B:50660193-50660319	0.012	Modifications
DIP2B:50671185-50671398	-0.048	Modifications
DIXDC1:111974875-111974983	0.069	Modifications
DLAT:112033403-112033530	0.016	Modifications
DLAT:112033403-112033610	-0.018	Modifications
DLAT:112033403-112033610	0.017	Modifications
DLD:107904862-107905058	-0.064	Modifications
DLD:107904957-107905058	-0.038	Modifications
DLG4:7191892-7192002	-0.108	Modifications
DLG4:7191892-7192002	-0.152	Modifications
DLG4:7192944-7193117	-0.048	Modifications
DLG5:77821081-77822101	0.02	Modifications
DLST:74889877-74889952	-0.07	Modifications
DLST:74889896-74889952	-0.03	Modifications
DMTN:22067084-22067159	0.161	Modifications
DMTN:22069015-22069060	0.069	Modifications
DMXL2:51502805-51503033	0.021	Modifications
DNAAF2:49628011-49628155	0.111	Modifications
DNAJA1:33026812-33026990	-0.02	Modifications
DNAJC11:6652828-6652951	-0.121	Modifications
DNAJC11:6652828-6653387	-0.157	Modifications
DNAJC19:180986942-180987022	-0.101	Modifications
DNAJC21:34941095-34941183	-0.013	Modifications
DNM1L:32737864-32737942	0.164	Modifications
DNMT1:10180777-10180885	-0.207	Modifications
DOCK5:25410098-25410202	0.051	Modifications
DOCK5:25410098-25410202	0.055	Modifications
DOCK7:62544946-62545039	0.07	Modifications
DPF2:65343990-65344069	0.013	Modifications
DPY30:31883385-31883462	-0.047	Modifications
DRG1:31403028-31403204	-0.01	Modifications
DRG1:31403028-31403204	0.089	Modifications
DSN1:36770872-36770977	0.15	Modifications
DSN1:36770872-36771024	0.114	Modifications
DSN1:36770872-36771193	0.069	Modifications
DYNC1I2:171707232-171707377	-0.042	Modifications
DYNC1I2:171707286-171707377	-0.038	Modifications
DYRK2:67649796-67649945	0.243	Modifications
E2F7:77025557-77025982	0.05	Modifications
ECI2:4119185-4119275	-0.04	Modifications
EDIL3:84229854-84229884	-0.12	Modifications
EED:86250295-86250448	0.052	Modifications
EIF2AK2:37114730-37114859	-0.051	Modifications
EIF4G1:184315762-184315856	0.023	Modifications
EIF4G1:184315762-184315856	0.26	Modifications
EIF4G1:184317320-184317431	0.121	Modifications
EIF4G1:184317320-184317431	0.337	Modifications
EIF4G1:184317320-184317497	0.012	Modifications
EIF4G1:184317320-184317497	0.014	Modifications
EIF4G1:184317320-184317497	0.028	Modifications
EIF4G1:184317320-184317497	0.032	Modifications
EIF4G1:184317716-184317816	-0.084	Modifications
EIF4G1:184317716-184317816	0.246	Modifications
EIF4G1:184317716-184317816	0.289	Modifications
EIF6:35280653-35280829	0.032	Modifications
ELAC2:13011662-13011782	-0.045	Modifications
ELAPOR2:86947726-86947922	0.039	Modifications
ELF2:139067683-139067770	0.184	Modifications
ELMO1:37133129-37133234	-0.015	Modifications
ELMO2:46393528-46393601	0.026	Modifications
ELN:74065693-74065732	0.32	Modifications
ELN:74066731-74066776	0.014	Modifications
ELP3:28113018-28113173	-0.314	Modifications
EML4:42261120-42261294	0.024	Modifications
EMSY:76537794-76537950	0.078	Modifications
ENSG00000261832:28488590-28488662	-0.359	Modifications
ENSG00000261832:28489289-28489386	-0.026	Modifications
ENSG00000272980:167003192-167004401	-0.108	Modifications
ENSG00000274272:100577272-100577389	0.12	Modifications
ENSG00000288534:57791384-57791673	0.049	Modifications
ENSG00000288698:179690240-179690301	0.071	Modifications
EP400:132021078-132021321	0.129	Modifications
EPB41:28993329-28993542	0.032	Modifications
EPB41:29097806-29097935	0.016	Modifications
EPB41L1:36173763-36173954	0.095	Modifications
EPB41L1:36173763-36173954	0.216	Modifications
EPB41L1:36209487-36209898	0.117	Modifications
EPB41L1:36218875-36218962	-0.097	Modifications
EPB41L2:130869562-130870126	0.203	Modifications
EPB41L2:130869811-130870126	0.126	Modifications
EPB41L2:130869811-130870126	0.199	Modifications
EPB41L2:130880143-130880206	0.032	Modifications
EPB41L2:130880143-130880206	0.166	Modifications
EPB41L4A:112205420-112205504	0.27	Modifications
EPDR1:37948839-37949048	0.045	Modifications
EPHA5:65490376-65490712	0.258	Modifications
EPHA5:65601640-65602304	-0.047	Modifications
EPHB4:100805165-100805321	0.025	Modifications
EPN2:19331852-19332068	0.009	Modifications
EPS15L1:16377121-16377254	0.109	Modifications
ERAL1:28857938-28857985	-0.033	Modifications
ERBB2:39708320-39708534	-0.043	Modifications
ERBB2:39710339-39710481	-0.093	Modifications
ERBB4:211387944-211387992	0.096	Modifications
ERCC6:49524032-49524777	0.075	Modifications
ERP29:112019755-112019894	-0.06	Modifications
ESF1:13718907-13718984	-0.091	Modifications
ETFA:76295590-76295737	0.025	Modifications
ETFA:76295590-76295737	0.04	Modifications
ETV6:11752449-11752579	-0.071	Modifications
EVA1C:32453311-32453508	0.048	Modifications
EWSR1:29288605-29288755	-0.12	Modifications
EXOSC9:121816368-121816447	0.051	Modifications
EYA3:28057993-28058094	-0.034	Modifications
EYA4:133274715-133274813	-0.041	Modifications
EYA4:133274715-133274813	-0.058	Modifications
FAM120A:93558580-93558718	-0.034	Modifications
FAM13A:88805010-88805052	-0.138	Modifications
FAM168A:73419873-73419999	0.027	Modifications
FAM171B:186751133-186751304	-0.333	Modifications
FAM189B:155250275-155250821	-0.194	Modifications
FAM189B:155250275-155250929	-0.25	Modifications
FAM189B:155253858-155253978	0.068	Modifications
FAM189B:155253858-155253978	0.109	Modifications
FAM219B:74904981-74905039	0.103	Modifications
FAM219B:74904981-74905059	0.168	Modifications
FAM91A1:123786494-123786610	-0.066	Modifications
FARP2:241441303-241441556	0.025	Modifications
FAT1:186596539-186597171	0.049	Modifications
FAT1:186597033-186597171	0.092	Modifications
FBXL20:39261451-39261567	0.088	Modifications
FBXL4:98926476-98927060	0.063	Modifications
FBXL4:98926476-98927060	0.128	Modifications
FBXO28:224153141-224153337	0.026	Modifications
FBXO38:148427212-148427722	0.179	Modifications
FBXO38:148427212-148427947	0.18	Modifications
FCHO2:73054159-73054171	-0.506	Modifications
FCHSD2:72841453-72841583	0.011	Modifications
FCHSD2:72841453-72841583	0.091	Modifications
FGFR1:38429681-38429948	0.031	Modifications
FGFR1:38429681-38429948	0.123	Modifications
FGFR2:121565437-121565704	0.169	Modifications
FGFR3:1803691-1803836	-0.173	Modifications
FGFR4:177090389-177090653	-0.144	Modifications
FGFRL1:1022202-1022475	0.027	Modifications
FIP1L1:53414614-53414722	-0.063	Modifications
FKBP10:41819209-41819399	-0.187	Modifications
FKBP10:41819529-41820049	-0.441	Modifications
FKBP15:113193491-113193549	-0.024	Modifications
FKBP1A:1375490-1375603	0.021	Modifications
FLAD1:154989559-154989707	-0.242	Modifications
FLNA:154352552-154352675	0.009	Modifications
FLNB:58143472-58143613	0.018	Modifications
FLOT1:30741791-30741867	0.081	Modifications
FN1:215372108-215372300	0.054	Modifications
FN1:215372108-215372375	0.046	Modifications
FNDC3B:172251259-172251541	0.019	Modifications
FNIP2:158833527-158833628	-0.145	Modifications
FOXJ3:42199101-42199230	-0.053	Modifications
FOXK1:4740837-4741023	-0.018	Modifications
FOXO3:108663454-108664889	-0.029	Modifications
FSD1:4318871-4318951	-0.084	Modifications
FYN:111707921-111708020	-0.096	Modifications
GARNL3:127264951-127265021	0.199	Modifications
GATAD2A:19492580-19492712	-0.011	Modifications
GATAD2A:19492580-19492712	-0.177	Modifications
GBF1:102359266-102359435	0.013	Modifications
GBF1:102359269-102359435	0.021	Modifications
GBF1:102363226-102363396	-0.096	Modifications
GBF1:102363255-102363396	-0.059	Modifications
GFAP:44904765-44905149	0.483	Modifications
GGA1:37625796-37625949	-0.133	Modifications
GGA1:37625796-37625949	-0.284	Modifications
GGCX:85552415-85552567	-0.078	Modifications
GGT1:24623779-24623916	0.22	Modifications
GIPC1:14482688-14483006	-0.042	Modifications
GIT2:109951166-109951316	0.138	Modifications
GIT2:109951211-109951316	0.147	Modifications
GLB1:33053490-33053549	0.033	Modifications
GLI2:120951242-120951445	0.016	Modifications
GLI2:120951242-120951445	0.033	Modifications
GLMP:156294758-156295016	0.013	Modifications
GMIP:19634506-19634703	0.066	Modifications
GNAZ:23095246-23096418	-0.02	Modifications
GNB4:179405189-179405406	-0.043	Modifications
GNPDA1:142007798-142007900	-0.349	Modifications
GOLIM4:168036835-168036994	0.047	Modifications
GORASP2:170954649-170954782	0.008	Modifications
GPAT4:41612179-41612273	-0.067	Modifications
GPLD1:24476180-24476278	0.083	Modifications
GPR89B:147968874-147968963	-0.188	Modifications
GRHPR:37424844-37424975	-0.042	Modifications
GRHPR:37424844-37424975	-0.129	Modifications
GRHPR:37424844-37424975	-0.164	Modifications
GRM1:146398768-146399699	0.071	Modifications
GSE1:85633913-85634132	0.048	Modifications
GSS:34929400-34929590	-0.119	Modifications
GSTK1:143264547-143264676	0.021	Modifications
GSTM2:109668424-109668500	0.132	Modifications
GSTO1:104262978-104263077	0.015	Modifications
GSTP1:67584684-67584772	0.363	Modifications
GTF2H1:18341260-18341410	0.433	Modifications
GTF3C1:27463540-27464836	0.031	Modifications
GTF3C1:27464319-27464836	0.036	Modifications
GTPBP1:38708844-38708956	-0.217	Modifications
GULP1:188584264-188584403	-0.028	Modifications
GUSB:65976014-65976202	0.06	Modifications
GUSB:65979726-65979911	0.091	Modifications
GXYLT2:72955097-72955349	0.058	Modifications
HACD3:65556738-65556903	-0.029	Modifications
HCCS:11112018-11112160	-0.037	Modifications
HCFC1:153958568-153958766	-0.115	Modifications
HCN2:607963-608182	-0.042	Modifications
HDAC1:32329067-32329160	-0.018	Modifications
HDAC4:239144582-239144714	0.017	Modifications
HDAC9:18585280-18585522	-0.095	Modifications
HDAC9:18585280-18585522	-0.142	Modifications
HDAC9:18585280-18585522	-0.405	Modifications
HDAC9:18629349-18629481	-0.012	Modifications
HDAC9:18629349-18629481	0.054	Modifications
HDAC9:18629349-18629481	0.064	Modifications
HDAC9:18648465-18648683	-0.185	Modifications
HDAC9:18666212-18666476	0.037	Modifications
HDDC3:90932428-90932806	0.189	Modifications
HDGFL2:4501190-4501317	0.186	Modifications
HEATR5B:37002305-37002572	-0.023	Modifications
HECTD1:31128611-31129307	0.048	Modifications
HECTD1:31128611-31129448	0.05	Modifications
HEG1:125001851-125002012	0.021	Modifications
HIRA:19375630-19375792	0.03	Modifications
HJURP:233847396-233847461	-0.19	Modifications
HLA-DMA:32950518-32950803	0.068	Modifications
HLA-DOA:33007310-33007592	0.017	Modifications
HMBS:119088254-119088308	0.065	Modifications
HMG20B:3576260-3576307	-0.071	Modifications
HMGB1:30463530-30463694	0.065	Modifications
HMGCL:23814189-23814338	-0.076	Modifications
HNRNPA2B1:26193574-26193694	-0.042	Modifications
HNRNPA2B1:26193598-26193694	-0.528	Modifications
HNRNPA3:177217704-177217845	-0.032	Modifications
HNRNPAB:178209329-178209432	-0.138	Modifications
HNRNPH1:179618144-179618323	0.179	Modifications
HNRNPH3:68338502-68338642	0.064	Modifications
HNRNPK:83975461-83975505	-0.079	Modifications
HNRNPR:23340851-23341017	0.113	Modifications
HSF1:144311173-144311249	-0.017	Modifications
HSPD1:197494656-197494752	-0.041	Modifications
HSPD1:197494662-197494752	-0.089	Modifications
HSPH1:31143791-31143923	0.012	Modifications
HUWE1:53562830-53562929	-0.048	Modifications
IAH1:9478221-9478370	-0.01	Modifications
IAH1:9478253-9478370	-0.01	Modifications
IFI16:159045296-159045464	0.03	Modifications
IFNLR1:24180730-24180854	0.346	Modifications
IFT43:76058641-76058674	-0.524	Modifications
IGF2R:160034418-160034522	-0.071	Modifications
IGSF8:160091807-160091938	0.019	Modifications
IKBKE:206493265-206493378	-0.161	Modifications
IL10RB:33276595-33276753	0.025	Modifications
IL13RA1:118773878-118773975	-0.022	Modifications
IL17RA:17103493-17103577	-0.613	Modifications
IL6ST:55963351-55963506	-0.026	Modifications
IL6ST:55968275-55968396	-0.057	Modifications
IL6ST:55969549-55969855	-0.04	Modifications
IL6ST:55969759-55969855	-0.042	Modifications
ILF3:10678612-10678704	0.017	Modifications
ILF3:10688549-10688678	-0.117	Modifications
INTS1:1480316-1480441	-0.04	Modifications
IPO11:62484009-62484162	-0.055	Modifications
IRAK1BP1:78898063-78898298	0.124	Modifications
IRF3:49664673-49664846	-0.03	Modifications
ITCH:34393769-34393881	-0.039	Modifications
ITCH:34393790-34393881	-0.025	Modifications
ITGAE:3723287-3723383	0.108	Modifications
ITGB3BP:63490082-63490218	-0.04	Modifications
ITGB3BP:63490082-63490218	0.252	Modifications
ITGB4:75755700-75755850	-0.148	Modifications
ITPRID2:181896029-181896079	-0.028	Modifications
